STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-17 19:53,FM-15,BKN:07 38 BKN:07 80,10.00,,61,16.1,55,12.8,50,10.0,67,8,240,,29.58,,,30.06,0.00,30.04,,,,,,,,,,0429,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-17 20:53,FM-15,SCT:04 38 BKN:07 70,10.00,,59,15.0,54,12.3,50,10.0,72,7,240,,29.58,,,30.06,0.00,30.04,,,,,,,,,,0429,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-17 21:53,FM-15,OVC:08 37,10.00,,57,13.9,53,11.8,50,10.0,78,6,240,,29.59,3,,30.07,0.00,30.05,,,,,,,,,,0429,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-17 22:00,FM-12,41,,,57,13.9,53,11.8,50,10.0,78,6,240,,29.57,3,-0.01,30.07,,,65,53,59,2.7,,,,6,0,0429,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-17 22:53,FM-15,BKN:07 44 OVC:08 65,10.00,,56,13.3,53,11.6,50,10.0,81,3,240,,29.58,,,30.06,0.00,30.04,,,,,,,,,,0429,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-17 23:53,FM-15,OVC:08 42,10.00,,56,13.3,53,11.6,50,10.0,81,6,250,,29.58,,,30.06,0.00,30.04,67,53,60,3.7,,,,5,0,0429,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-17 23:59,SOD,,,,,,,,,,,,,,,,,,,,67,53,60,3.7,71,49,53,5,0,0429,1943,,0.00,0.0,0,29.60,30.09,6.8,15,260,12,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 00:53,FM-15,BKN:07 42,10.00,,55,12.8,52,11.3,50,10.0,83,6,230,,29.58,6,,30.06,0.00,30.04,,,,,,,,,,0429,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 01:37,FM-16,FEW:02 9 BKN:07 29 BKN:07 43,10.00,,54,12.2,51,10.8,49,9.4,83,6,230,,29.58,,,,,30.04,,,,,,,,,,0429,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 01:53,FM-15,SCT:04 9 BKN:07 28,10.00,,54,12.2,51,10.8,49,9.4,83,6,200,,29.58,,,30.06,0.00,30.04,,,,,,,,,,0429,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 02:20,FM-16,BKN:07 9 OVC:08 28,10.00,,53,11.7,51,10.5,49,9.4,86,8,200,,29.58,,,,,30.04,,,,,,,,,,0429,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 02:53,FM-15,OVC:08 9,10.00,,53,11.7,51,10.5,49,9.4,86,7,220,,29.58,,,30.06,0.00,30.04,,,,,,,,,,0429,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 03:53,FM-15,OVC:08 7,10.00,,53,11.7,51,10.5,49,9.4,86,5,220,,29.59,1,,30.06,0.00,30.05,,,,,,,,,,0429,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 04:00,FM-12,8,,,53,11.7,51,10.5,49,9.4,86,5,220,,29.57,1,-0.01,30.06,,,67,53,60,3.5,,,,5,0,0429,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 04:53,FM-15,OVC:08 6,10.00,,53,11.7,51,10.5,49,9.4,86,6,240,,29.59,,,30.06,0.00,30.05,,,,,,,,,,0429,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 05:53,FM-15,OVC:08 6,10.00,,53,11.7,51,10.5,49,9.4,86,6,250,,29.59,,,30.06,0.00,30.05,,,,,,,,,,0429,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 06:43,FM-16,SCT:04 8 OVC:08 25,10.00,,53,11.7,51,10.5,49,9.4,86,3,250,,29.59,,,,,30.05,,,,,,,,,,0429,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 06:53,FM-15,SCT:04 7 OVC:08 25,10.00,,53,11.7,51,10.5,49,9.4,86,5,210,,29.59,3,,30.07,0.00,30.05,,,,,,,,,,0429,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 07:25,FM-16,BKN:07 8 OVC:08 23,10.00,,54,12.2,51,10.8,49,9.4,83,3,180,,29.59,,,,,30.05,,,,,,,,,,0429,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 07:53,FM-15,BKN:07 9 OVC:08 21,10.00,,54,12.2,51,10.8,49,9.4,83,6,220,,29.59,,,30.07,0.00,30.05,,,,,,,,,,0429,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 08:08,FM-16,SCT:04 9 BKN:07 12 OVC:08 21,10.00,,55,12.8,52,11.0,49,9.4,80,5,220,,29.60,,,,,30.06,,,,,,,,,,0429,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 08:53,FM-15,FEW:02 7 BKN:07 10 OVC:08 21,10.00,,55,12.8,52,11.0,49,9.4,80,5,VRB,,29.60,,,30.08,0.00,30.06,,,,,,,,,,0429,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 09:09,FM-16,SCT:04 9 OVC:08 21,10.00,,55,12.8,52,11.0,49,9.4,80,3,190,,29.60,,,,,30.06,,,,,,,,,,0429,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 09:53,FM-15,FEW:02 9 OVC:08 20,10.00,,55,12.8,52,11.0,49,9.4,80,3,240,,29.60,1,,30.08,0.00,30.06,,,,,,,,,,0429,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 10:00,FM-12,8,,,55,12.8,52,11.0,49,9.4,80,3,240,,29.58,1,-0.01,30.08,,,,,,,,,,,,0429,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 10:53,FM-15,FEW:02 10 OVC:08 20,10.00,,57,13.9,53,11.8,50,10.0,78,3,VRB,,29.60,,,30.08,0.00,30.06,,,,,,,,,,0429,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 11:31,FM-16,FEW:02 12 SCT:04 20 OVC:08 32,10.00,,58,14.4,54,12.1,50,10.0,75,6,260,,29.60,,,,,30.06,,,,,,,,,,0429,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 11:48,FM-16,FEW:02 12 BKN:07 20 OVC:08 32,10.00,,61,16.0,55,12.8,50,10.0,68,6,260,,29.60,,,,,30.06,,,,,,,,,,0429,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 11:53,FM-15,FEW:02 12 BKN:07 20 OVC:08 32,10.00,,60,15.6,55,12.6,50,10.0,70,6,260,,29.60,,,30.08,0.00,30.06,,,,,,,,,,0429,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 12:53,FM-15,FEW:02 15 BKN:07 22 OVC:08 35,10.00,-RA:02 |RA:61 |RA:61,60,15.6,55,12.6,50,10.0,70,7,190,,29.60,2,,30.08,T,30.06,,,,,,,,,,0429,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 13:37,FM-16,SCT:04 28 BKN:07 70 OVC:08 95,7.00,-RA:02 |RA:61 |RA:61,60,15.6,56,13.1,52,11.1,75,6,220,,29.60,,,,T,30.06,,,,,,,,,,0429,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 13:53,FM-15,SCT:04 28 BKN:07 95 BKN:07 150,10.00,,61,16.1,56,13.4,52,11.1,72,6,260,,29.60,,,30.08,T,30.06,,,,,,,,,,0429,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 14:53,FM-15,SCT:04 22 BKN:07 85 BKN:07 150,10.00,,64,17.8,57,13.8,51,10.6,63,6,290,,29.59,,,30.06,0.00,30.05,,,,,,,,,,0429,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 15:53,FM-15,SCT:04 27 BKN:07 75 BKN:07 250,10.00,,64,17.8,56,13.5,50,10.0,60,6,240,,29.58,8,,30.06,0.00,30.04,,,,,,,,,,0429,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 16:00,FM-12,26,,,64,17.8,56,13.5,50,10.0,60,6,240,,29.56,8,+0.03,30.06,,,,,,,,,,,,0428,1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 16:11,FM-16,BKN:07 27 BKN:07 70 BKN:07 250,10.00,,64,17.8,56,13.5,50,10.0,60,7,220,,29.58,,,,,30.04,,,,,,,,,,0428,1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 16:53,FM-15,BKN:07 28 BKN:07 70 BKN:07 250,10.00,,64,17.8,57,13.8,51,10.6,63,6,190,,29.57,,,30.05,0.00,30.03,,,,,,,,,,0428,1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 17:33,FM-16,SCT:04 27 BKN:07 90 BKN:07 200,10.00,,62,16.7,56,13.3,51,10.6,67,6,200,,29.57,,,,,30.03,,,,,,,,,,0428,1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 17:53,FM-15,SCT:04 26 BKN:07 85 BKN:07 200,10.00,,62,16.7,56,13.3,51,10.6,67,6,220,,29.57,,,30.05,0.00,30.03,,,,,,,,,,0428,1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 18:51,FM-16,BKN:07 29 BKN:07 90,10.00,,61,16.0,56,13.4,52,11.0,72,5,210,,29.57,,,,,30.03,,,,,,,,,,0428,1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 18:53,FM-15,BKN:07 29 BKN:07 90,10.00,,61,16.1,56,13.1,51,10.6,70,5,200,,29.57,6,,30.05,0.00,30.03,,,,,,,,,,0428,1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 19:51,FM-16,SCT:04 28 BKN:07 70,10.00,,61,16.0,56,13.4,52,11.0,72,3,VRB,,29.57,,,,,30.03,,,,,,,,,,0428,1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 19:53,FM-15,SCT:04 28 BKN:07 70,10.00,,61,16.1,56,13.1,51,10.6,70,5,230,,29.57,,,30.05,0.00,30.03,,,,,,,,,,0428,1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 20:53,FM-15,FEW:02 28 BKN:07 75,10.00,,60,15.6,55,12.8,51,10.6,72,3,260,,29.58,,,30.06,0.00,30.04,,,,,,,,,,0428,1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 21:19,FM-16,BKN:07 25 OVC:08 75,10.00,,60,15.6,55,12.8,51,10.6,72,5,250,,29.58,,,,,30.04,,,,,,,,,,0428,1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 21:53,FM-15,OVC:08 25,10.00,,60,15.6,56,13.1,52,11.1,75,6,250,,29.58,1,,30.06,0.00,30.04,,,,,,,,,,0428,1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 22:00,FM-12,26,,,60,15.6,56,13.1,52,11.1,75,6,250,,29.56,1,-0.01,30.06,,,65,53,59,2.5,,,,6,0,0428,1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 22:53,FM-15,OVC:08 25,10.00,,59,15.0,55,12.6,51,10.6,75,3,250,,29.58,,,30.06,0.00,30.04,,,,,,,,,,0428,1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 23:53,FM-15,OVC:08 25,10.00,,58,14.4,55,12.6,52,11.1,81,0,000,,29.57,,,30.05,0.00,30.03,66,53,60,3.5,,,,5,0,0428,1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-18 23:59,SOD,,,,,,,,,,,,,,,,,,,,66,53,60,3.5,76,50,54,5,0,0428,1944,RA:16,T,0.0,0,29.58,30.06,5.0,14,220,9,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-19 00:26,FM-16,SCT:04 25 OVC:08 31,10.00,,58,14.4,55,12.6,52,11.1,81,3,220,,29.57,,,,,30.03,,,,,,,,,,0428,1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-19 00:53,FM-15,SCT:04 25 OVC:08 31,10.00,,58,14.4,55,12.6,52,11.1,81,5,220,,29.56,8,,30.04,0.00,30.02,,,,,,,,,,0428,1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-19 01:53,FM-15,BKN:07 32 OVC:08 100,10.00,,56,13.3,53,11.8,51,10.6,84,0,000,,29.56,,,30.04,0.00,30.02,,,,,,,,,,0428,1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-19 02:53,FM-15,FEW:02 28 OVC:08 35,10.00,,54,12.2,52,11.3,51,10.6,90,0,000,,29.56,,,30.04,0.00,30.02,,,,,,,,,,0428,1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-19 03:53,FM-15,SCT:04 13 BKN:07 35 OVC:08 90,10.00,,54,12.2,52,11.3,51,10.6,90,0,000,,29.56,7,,30.04,0.00,30.02,,,,,,,,,,0428,1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-19 04:00,FM-12,15,,,54,12.2,52,11.3,51,10.6,90,0,000,,29.54,,,30.04,,,66,53,60,3.3,,,,5,0,0428,1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-19 04:53,FM-15,FEW:02 23 BKN:07 33 BKN:07 110,10.00,,54,12.2,52,11.3,51,10.6,90,0,000,,29.56,,,30.04,0.00,30.02,,,,,,,,,,0428,1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-19 05:51,FM-16,BKN:07 14 BKN:07 32 OVC:08 80,10.00,,55,13.0,53,11.9,52,11.0,88,0,000,,29.56,,,,,30.02,,,,,,,,,,0428,1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-05-19 05:53,FM-15,SCT:04 14 BKN:07 32 BKN:07 90,10.00,,56,13.3,53,11.8,51,10.6,84,0,000,,29.56,,,30.04,0.00,30.02,,,,,,,,,,0428,1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
